stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
3317,5001085,FAIRFAX BLVD + UNIVERSITY DR,,38.859712,-77.303679,,
3318,6000212,15TH ST + FERN ST,,38.859742,-77.0565,,
3321,6000213,S WALTER REED DR + 13TH ST,,38.859811,-77.087203,,
3322,3000804,SOUTHERN AVE + FOREST GLADE LA,,38.85972,-76.951802,,
3323,6000214,15TH ST + EADS ST,,38.859736,-77.05384,,
3325,6000215,7TH RD S + #5001-5070,,38.85977,-77.117322,,
3326,5001086,GALLOWS RD + TOWNSEND ST,,38.859752,-77.226479,,
3330,1000324,SOUTHERN AVE SE + FOREST GLADE LN SE,,38.859927,-76.95179,,
3331,6000217,15TH ST + EADS ST,,38.859961,-77.054113,,
3332,3000805,BRETON DR + DISTRICT HGTS PKWY,,38.860029,-76.889886,,
3333,5001087,GALLOWS RD + TOWNSED ST,,38.86003,-77.22615,,
3334,5001088,FAIRVIEW PARK DR + #3160,,38.860023,-77.215738,,
3335,1000325,MORRIS RD SE + WEST ST SE,,38.859981,-76.98778,,
3337,3000806,COUNTY RD + BELWOOD ST,,38.860044,-76.898826,,
3339,6000218,S WALTER REED DR + 13TH ST,,38.860085,-77.087366,,
3341,6000219,COLUMBIA PIKE + S OAKLAND ST,,38.860152,-77.095953,,
3343,6000220,CARLIN SPRINGS RD + 6TH RD,,38.860143,-77.128006,,
3345,5001089,FAIRFAX BLVD + EATON PL,,38.860299,-77.301285,,
3347,1000326,POMEROY RD SE + BANGOR ST SE,,38.86027,-76.983749,,
3354,1000328,ALABAMA AVE SE + GOOD HOPE RD SE,,38.860356,-76.966057,,
3355,3000807,DISTRICT HEIGHTS PKY + BRETON DR,,38.860432,-76.889894,,
3356,1000329,25TH ST SE + SKYLAND PL SE,,38.860425,-76.969936,,
3358,6000222,15TH ST + HAYES ST,,38.860452,-77.060171,,
3359,6000223,COLUMBIA PIKE + S OAKLAND ST,,38.860503,-77.095547,,
3361,1000331,SOUTH CAPITOL ST SE + FIRTH STERLING AVE SE,,38.860517,-77.003419,,
3363,1000332,ALABAMA AVE SE + 30TH ST SE,,38.860561,-76.964968,,
3364,6000224,15TH ST + HAYES ST,,38.860186,-77.058034,,
3370,3000808,MARLBORO PIKE + OAKWOOD LN,,38.860784,-76.910554,,
3373,3000809,MARLBORO PIKE + OAKWOOD LN,,38.860709,-76.910782,,
3374,1000335,GOOD HOPE RD SE + 25TH ST SE,,38.860809,-76.969036,,
3377,5001094,FAIRFAX BLVD + EATON PL,,38.860489,-77.301447,,
3378,1000336,ALABAMA AVE SE + 30TH ST SE,,38.860869,-76.964624,,
3379,3000810,ROCHELLE AVE + ATWOOD ST,,38.860903,-76.893929,,
3380,5001095,LEESBURG PK + RIO DR,,38.860862,-77.147214,,
3387,3000811,ROCHELLE AVE + ATWOOD ST,,38.860937,-76.894074,,
3388,6000228,CARLIN SPRINGS RD + 5TH RD,,38.861023,-77.128737,,
3389,1000338,SHERIDAN RD SE + M L KING JR AVE SE,,38.861112,-76.993654,,
3390,3000812,PENNSYLVANIA AVE + BROOKS DR,,38.861015,-76.919278,,
3392,3000813,ADDISON RD + DISTRICT HGTS PKWY,,38.861016,-76.888041,,
3393,5001097,RT 7 LEESBURG PK + ROW ST,,38.861043,-77.146995,,
3394,3000814,ADDISON RD + DISTRICT HGTS PKWY,,38.861145,-76.887928,,
3403,5001101,FAIRVIEW PARK DR + MARRIOT SERVICE ENTRANCE,,38.861146,-77.21519,,
3408,1000340,ALABAMA AVE SE + 31ST ST SE,,38.861239,-76.963209,,
3410,3000815,COUNTY RD + PARKLAND STATION APTS,,38.861305,-76.898515,,
3411,3000816,COUNTY RD + PARKLAND STATION APTS,,38.861375,-76.898322,,
3414,6000231,S GEORGE MASON DR + 8TH ST,,38.861415,-77.103007,,
3415,6000232,COLUMBIA PIKE + S GLEBE RD,,38.86136,-77.091208,,
3416,1000342,ALABAMA AVE SE + 31ST ST SE,,38.861463,-76.962968,,
3417,3000817,ATWOOD ST + #6803,,38.861394,-76.890178,,
3421,1000343,GOOD HOPE RD SE + 25TH ST SE,,38.861495,-76.969543,,
3422,3000818,ATWOOD ST + #6804,,38.861526,-76.890197,,
3423,5001103,GALLOWS RD + ANDERSON DR,,38.861493,-77.227521,,
3424,6000233,S GLEBE RD + COLUMBIA PIKE,,38.861545,-77.092231,,
3426,3000819,ATWOOD ST + ALPINE ST,,38.861511,-76.891686,,
3427,1000344,MORRIS RD SE + #1349,,38.861512,-76.989419,,
3428,1000345,SUITLAND RD SE + SOUTHERN AVE SE,,38.86158,-76.95048,,
3429,6000234,COLUMBIA PIKE + S GLEBE RD,,38.861601,-77.091135,,
3430,6000235,JOYCE ST + S JOYCE ST,,38.861499,-77.063317,,
3431,3000820,ATWOOD ST + ALPINE ST,,38.861629,-76.891449,,
3434,3000821,ATWOOD ST + ALPINE ST,,38.861685,-76.888943,,
3436,3000822,ATWOOD ST + ADDISON RD S,,38.861635,-76.888719,,
3438,5001104,JERMANTOWN RD + GAINSBOROUGH CT,,38.861748,-77.327004,,
3439,5001105,JERMANTOWN RD + GAINSBOROUGH CT,,38.861683,-77.32688,,
3440,1000346,BRANCH AVE SE + ALABAMA AVE SE,,38.861809,-76.958903,,
3442,1000347,ALABAMA AVE SE + 32ND ST SE,,38.861663,-76.961621,,
3443,3000823,SHADYSIDE AVE + #2104,,38.861809,-76.931948,,
3449,1000350,ALABAMA AVE SE + 32ND ST SE,,38.861818,-76.961276,,
3450,1000351,ANACOSTIA STATION + BUS BAY E,,38.861823,-76.99546,,
3451,6000236,S GLEBE RD + COLUMBIA PIKE,,38.861792,-77.091877,,
3453,1000352,16TH ST SE + GALEN ST SE,,38.861843,-76.982741,,
3455,5001107,FAIRVIEW PARK DR + MARRIOT MAIN ENTRANCE,,38.861846,-77.217024,,
3457,5001109,RT 7 LEESBURG PK + PEACE VALLEY LA,,38.861851,-77.147999,,
3458,5001110,FAIRFAX BLVD + FAIR WOODS PKWY,,38.861947,-77.293832,,
3459,1000353,ALABAMA AVE SE + BRANCH AVE SE,,38.861856,-76.959215,,
3460,6000237,COLUMBIA PIKE + S HIGHLAND ST,,38.861895,-77.089283,,
3463,6000238,S WALTER REED DR + COLUMBIA PK,,38.862016,-77.087102,,
3464,1000356,ALABAMA AVE SE + BRANCH AVE SE,,38.862023,-76.958807,,
3466,6000239,S GEORGE MASON DR + 8TH ST,,38.862048,-77.103069,,
3469,5001111,FAIRFAX BLVD + FAIR WOODS PKWY,,38.862128,-77.294483,,
3473,1000358,ALABAMA AVE SE + 34TH ST SE,,38.862111,-76.957794,,
3474,1000359,BRANCH AVE SE + ALABAMA AVE SE,,38.862085,-76.959115,,
3475,5001112,FAIR LAKES PKY + LEGATO RD,,38.862201,-77.364196,,
3477,3000824,MARLBORO PIKE + TANOW PL,,38.862013,-76.912368,,
3479,1000361,GOOD HOPE RD SE + 24TH ST SE,,38.86225,-76.970741,,
3480,3000825,MARLBORO PIKE + TANOW PL,,38.862296,-76.912374,,
3481,1000362,HOWARD RD SE + EAST ENTRANCE TO ANACOSTIA STATION,,38.862279,-76.995028,,
3485,1000363,HOWARD RD SE + EAST ENTRANCE TO ANACOSTIA STATION,,38.862361,-76.994834,,
3486,3000826,ROCHELL AVE + #1994,,38.862423,-76.894275,,
3489,1000364,GOOD HOPE RD SE + 24TH ST SE,,38.862308,-76.971204,,
3491,1000365,ANACOSTIA STATION + BUS BAY L,,38.862425,-76.996165,,
3492,3000827,COUNTY RD + TILGHMANS LN,,38.86237,-76.898007,,
3493,1000366,ALABAMA AVE SE + 34TH ST SE,,38.862438,-76.957199,,
3494,3000828,ROCHELL AVE + #1989,,38.862381,-76.894431,,
3496,1000367,MORRIS RD SE + MT VIEW PL SE,,38.862497,-76.990268,,
3500,3000829,COUNTY RD + WALKER MILL RD,,38.862587,-76.897677,,
3502,6000242,COLUMBIA PIKE + S WALTER REED DR,,38.862545,-77.086588,,
3506,3000830,SOUTHERN AVE SE + SUITLAND TER SE,,38.862642,-76.948058,,
3507,6000245,COLUMBIA PIKE + S WALTER REED DR,,38.862706,-77.086827,,
3509,5001115,FAIRFAX BLVD + STAFFORD DR,,38.862823,-77.290601,,
3510,6000247,S WALTER REED DR + COLUMBIA PIKE,,38.862876,-77.086947,,
3511,5001116,GALLOWS RD + WILLOW OAKS CORPORATE DR,,38.862905,-77.227435,,
3514,1000369,38TH ST SE + W ST SE,,38.862931,-76.952148,,
3516,1000371,SOUTHERN AVE SE + SUITLAND TERR SE,,38.862887,-76.947992,,
3517,1000372,16TH ST SE + GALEN ST SE,,38.862928,-76.982745,,
3521,1000374,GOOD HOPE RD SE + ALTAMONT PL SE,,38.862924,-76.972593,,
3522,1000375,NAYLOR RD SE + #2619,,38.862939,-76.970108,,
3524,1000376,GOOD HOPE RD SE + ALTAMONT PL SE,,38.863072,-76.972607,,
3525,1000377,ALABAMA AVE SE + 36TH ST SE,,38.863068,-76.956537,,
3527,5001117,RT 7 LEESBURG PK + #6166,,38.863145,-77.148656,,
3531,5001118,RT 7 LEESBURG PK + #6166,,38.863088,-77.148917,,
3534,6000249,COLUMBIA PK + BARTON ST,,38.863328,-77.084417,,
3535,5001120,FAIRFAX BLVD + LION RUN,,38.863374,-77.287574,,
3536,6000250,COLUMBIA PK + S BARTON ST,,38.863338,-77.083574,,
3539,3000831,WALKER MILL RD + COUNTY RD,,38.863448,-76.896621,,
3540,6000251,S GEORGE MASON DR + 6TH ST,,38.863636,-77.104122,,
3542,3000832,SHADYSIDE AVE + BENNETT AVE,,38.863543,-76.932349,,
3543,6000252,S CARLIN SPRINGS RD + 3RD ST S,,38.863624,-77.128776,,
3544,3000833,WALKER MILL RD + HAZELWOOD DR,,38.863636,-76.897378,,
3545,3000834,SHADYSIDE AVE + EDGAR ALLAN POE ELEMENTARY SCHOOL,,38.863585,-76.932502,,
3546,1000381,W ST SE + 16TH ST SE,,38.863614,-76.982914,,
3547,5001121,FAIRFAX BLVD + DRAPER DR,,38.863774,-77.281468,,
3551,3000835,WALKER MILL RD + SCOTT KEY DR,,38.863747,-76.903065,,
3552,6000253,S WALTER REED DR + 9TH ST,,38.863928,-77.087173,,
3554,6000255,S CARLIN SPRINGS RD + 3RD ST S,,38.863842,-77.128922,,
3555,3000836,WALKER MILL RD + SCOTT KEY DR,,38.863942,-76.903022,,
3557,3000837,MARLBORO PK + WALKER MILL RD,,38.863846,-76.914565,,
3559,3000838,ROCHELLE AVE + WALKER MILL RD,,38.863891,-76.894091,,
3560,3000839,MARLBORO PK + WALKER MILL RD,,38.864042,-76.9145,,
3564,1000383,GOOD HOPE RD SE + WOODMONT PL SE,,38.863774,-76.974696,,
3565,6000257,S GEORGE MASON DR + 6TH ST,,38.864067,-77.104086,,
3566,5001123,FAIRFAX BLVD + DRAPER DR,,38.864054,-77.281122,,
3572,1000386,W ST SE + 14TH ST SE,,38.864108,-76.98562,,
3574,1000387,ALABAMA AVE SE + 36TH PL SE,,38.864157,-76.95548,,
3575,5001124,FAIRFAX BLVD + SPRING ST,,38.864085,-77.278564,,
3577,1000388,GOOD HOPE RD SE + MARBURY PLAZA APARTMENTS,,38.864242,-76.975378,,
3578,6000258,COLUMBIA PIKE + S COURTHOUSE RD,,38.864088,-77.080507,,
3581,6000259,COLUMBIA PIKE + S COURTHOUSE RD,,38.86425,-77.081013,,
3583,3000840,SOUTHERN AVE SE + BELT RD SE,,38.864298,-76.945941,,
3586,5001127,FAIRFAX BLVD + SPRING ST,,38.864254,-77.279452,,
3588,1000390,PENNSYLVANIA AVE SE + 40TH ST SE,,38.864303,-76.947921,,
3593,6000261,S WALTER REED DR + 9TH ST,,38.864346,-77.087513,,
3598,1000392,W ST SE + 13TH ST SE,,38.864541,-76.987991,,
3600,3000841,WALKER MILL RD + ROCHELLE AVE,,38.864581,-76.894289,,
3601,1000394,ALABAMA AVE SE + 37TH ST SE,,38.864614,-76.953863,,
3603,1000395,16TH ST SE + V ST SE,,38.864702,-76.982301,,
3604,1000396,GOOD HOPE RD SE + 22ND ST SE,,38.86478,-76.976485,,
3607,1000397,GOOD HOPE RD SE + 22ND ST SE,,38.864756,-76.976772,,
3609,5002046,FAIRFAX BLVD + PICKETT RD,,38.864781,-77.271518,,
3610,6000263,COLUMBIA PK + S SCOTT ST,,38.864835,-77.077845,,
3611,6000264,S COURTHOUSE RD + COLUMBIA PIKE,,38.86483,-77.080558,,
3612,3000842,MARLBORO PIKE + BROOKS DR,,38.864893,-76.915539,,
3614,6000265,S GLEBE RD + 8TH ST,,38.864862,-77.092598,,
3615,6000266,S GEORGE MASON DR + 4TH ST,,38.864931,-77.105201,,
3616,5001134,ARLINGTON BLVD + CIRCLE TOWER APTS,,38.864844,-77.267983,,
3617,5001135,ARLINGTON BLVD + STONEHURST DR,,38.864855,-77.265536,,
3619,5001136,ARLINGTON BLVD + #9211,,38.864915,-77.263756,,
3620,6000267,S COURTHOUSE RD + COLUMBIA PIKE,,38.864939,-77.080398,,
3621,3000844,PENNSYLVANIA AVE + SPAULDING AVE,,38.864934,-76.925361,,
3622,5001137,JERMANTOWN RD + CAROL ST,,38.86495,-77.323184,,
3624,5001138,FAIRFAX BLVD  + PICKETT RD,,38.865063,-77.27102,,
3625,6000268,ARMY NAVY DR + S EADS ST,,38.865108,-77.055248,,
3626,5001139,ARLINGTON BLVD + COVINGTON ST,,38.864989,-77.258908,,
3627,6000269,CARLIN SPRINGS RD + S 1ST ST,,38.865061,-77.128508,,
3628,1000398,M L KING JR AVE SE + W ST SE,,38.865056,-76.989783,,
3629,6000270,COLUMBIA PK + S SCOTT ST,,38.865082,-77.077566,,
3630,5001140,ARLINGTON BLVD + CIRCLE TOWER APTS,,38.865176,-77.269215,,
3631,6000271,S GEORGE MASON DR + 4TH ST,,38.865113,-77.105663,,
3632,3000845,PENNSYLVANIA AVE + QUARTER AVE,,38.865186,-76.924962,,
3633,1000399,ALABAMA AVE SE + 38TH ST SE,,38.865189,-76.952721,,
3634,5001141,ARLINGTON BLVD + STONEHURST DR,,38.865173,-77.264986,,
3635,1000400,BRANCH AVE SE + U ST SE,,38.865218,-76.959529,,
3636,1000401,PENNSYLVANIA AVE SE + FORT DAVIS ST SE,,38.865202,-76.950141,,
3637,1000402,16TH ST SE + U ST SE,,38.865187,-76.982284,,
3638,5001142,ARLINGTON BLVD + BARKLEY DR,,38.865068,-77.251464,,
3639,3000846,SOUTHERN AVE SE + 41ST PL SE,,38.865302,-76.944651,,
3641,6000272,ARMY NAVY DR + S FERN ST,,38.865247,-77.056321,,
3642,5001143,ARLINGTON BLVD + COVINGTON ST,,38.865272,-77.257948,,
3643,5001144,JERMANTOWN RD + CAROL ST,,38.865272,-77.322835,,
3644,5001145,ARLINGTON BLVD + CHICHESTER LA,,38.865153,-77.247902,,
3647,3000847,MARLBORO PIKE + BROOKS DR,,38.865303,-76.916206,,
3648,5001147,ARLINGTON BLVD + BARKLEY GATE LA,,38.865387,-77.251508,,
3649,6000273,ARMY-NAVY DR + S HAYES ST,,38.865339,-77.058948,,
3651,3000848,WALKER MILL RD + WEBER DR,,38.865303,-76.906896,,
3653,5001149,RT 7 LEESBURG PK + PATRICK HENRY DR,,38.865358,-77.150706,,
3654,3000849,WALKER MILL RD + ROLLINS AVE,,38.865482,-76.90703,,
3657,5001150,ARLINGTON BLVD + PROSPERITY AVE,,38.865249,-77.239565,,
3659,6000276,COLUMBIA PIKE + S ROLFE ST,,38.865636,-77.075411,,
3663,1000407,BRANCH AVE SE + U ST SE,,38.865397,-76.959735,,
3664,6000277,CARLIN SPRINGS RD + S 1ST ST,,38.865657,-77.128594,,
3666,5001154,ARLINGTON BLVD + PROSPERITY AVE,,38.865548,-77.240728,,
3667,6000278,S GLEBE RD + 7TH ST,,38.865525,-77.092905,,
3670,5001155,RT 7 LEESBURG PK + PATRICK HENRY DR,,38.86568,-77.150597,,
3671,6000280,S WALTER REED DR + 8TH ST,,38.865641,-77.087553,,
3676,3000850,WALKER MILL RD + ST PAUL BAPTIST CHURCH,,38.865627,-76.892952,,
3677,1000409,38TH ST SE + PENNSYLVANIA AVE SE,,38.865678,-76.952143,,
3679,1000410,GOOD HOPE RD SE + 18TH ST SE,,38.865801,-76.979365,,
3680,6000281,ARMY-NAVY DR + S HAYES ST,,38.865777,-77.060051,,
3683,1000411,NAYLOR RD SE + PARK NAYLOR APARTMENTS,,38.865857,-76.970262,,
3684,1000412,NAYLOR RD SE + PARK NAYLOR APARTMENTS,,38.865781,-76.970453,,
3685,3000851,WALKER MILL RD + ST PAUL BAPTIST CHURCH,,38.865828,-76.892499,,
3687,5001158,ARLINGTON BLVD + JAGUAR TRAIL,,38.865794,-77.207489,,
3690,5001160,PATRICK HENRY DR + LEESBURG PK,,38.865974,-77.150577,,
3691,5001161,ARLINGTON BLVD + ARLINGTON BLVD,,38.865931,-77.202736,,
3692,1000413,ALABAMA AVE SE + PENNSYLVANIA AVE SE,,38.865959,-76.950718,,
3693,1000414,16TH ST SE + GOOD HOPE RD SE,,38.866,-76.981919,,
3694,5001162,ARLINGTON BLVD + ALLEN ST,,38.865973,-77.199807,,
3695,3000852,PENNSYLVANIA AVE + LAKEWOOD RD,,38.866032,-76.93041,,
3696,6000283,ARMY-NAVY DR + S JOYCE ST,,38.866053,-77.062236,,
3697,6000284,S WALTER REED DR + 8TH ST,,38.865918,-77.087847,,
3698,5001163,ARLINGTON BLVD + MONTAGUE ST,,38.866017,-77.137323,,
3701,5001164,ARLINGTON BLVD + JAGUAR TRAIL,,38.86614,-77.207633,,
3702,3000853,ROLLINS AVE + ROLLINS LN,,38.866177,-76.907958,,
3703,6000285,ARLINGTON BLVD + MANCHESTER ST,,38.8661,-77.134482,,
3704,5001165,ARLINGTON BLVD + FENWICK RD,,38.866194,-77.202553,,
3706,5001166,ARLINGTON BLVD + MONTAGUE ST,,38.866268,-77.137586,,
3707,6000286,ARLINGTON BLVD + S CARLIN SPRINGS RD,,38.86613,-77.128702,,
3708,5001167,ARLINGTON BLVD + ALLEN ST,,38.866235,-77.200094,,
3709,1000416,GOOD HOPE RD SE + 16TH ST SE (E),,38.866178,-76.982124,,
3710,3000854,ROLLINS AVE + ROLLINS LN,,38.866174,-76.908128,,
3712,5001169,ARLINGTON BLVD + GRAHAM RD,,38.866237,-77.194376,,
3714,6000287,ARLINGTON BLVD + MANCHESTER ST,,38.866403,-77.133939,,
3716,3000855,MARLBORO PIKE + LEE JAY DR,,38.866287,-76.91683,,
3717,5001171,ARLINGTON BLVD + ARLINGTON BLVD,,38.866384,-77.14068,,
3719,5001172,RT 7 LEESBURG PK + PATRICK HENRY DR,,38.866554,-77.151193,,
3720,1000417,GOOD HOPE RD SE + 15TH ST SE ,,38.86641,-76.983419,,
3722,5001174,ARLINGTON BLVD + GRAHAM RD,,38.866463,-77.194671,,
3723,6000288,COLUMBIA PK + S ORME ST,,38.86647,-77.07146,,
3724,6000289,S GLEBE RD + 6TH ST,,38.866481,-77.094841,,
3726,6000290,ARLINGTON BLVD + GRANADA ST,,38.866677,-77.122724,,
3727,6000291,COLUMBIA PK + S ORME ST,,38.866577,-77.071727,,
3728,6000292,ARLINGTON BLVD + COLUMBUS ST,,38.866558,-77.119098,,
3729,6000293,ARLINGTON BLVD + N CARLIN SPRINGS RD,,38.866683,-77.128038,,
3730,6000294,ARLINGTON BLVD + EDISON ST,,38.866536,-77.120695,,
3731,6000295,S GLEBE RD + 6TH ST,,38.866622,-77.094759,,
3732,6000296,ARLINGTON BLVD + EDISON ST,,38.866793,-77.120305,,
3736,1000420,GOOD HOPE RD SE + 14TH ST SE,,38.866754,-76.985316,,
3739,3000856,SOUTHERN AVE + 42ND ST,,38.866883,-76.942617,,
3740,6000298,S GEORGE MASON DR + ENTRANCE TO NATIONAL GUARD CE,,38.86702,-77.10647,,
3742,5001175,ARLINGTON BLVD + OLIN DR,,38.866847,-77.142758,,
3744,5001176,PATRICK HENRY DR + BROOK DR,,38.866848,-77.148184,,
3745,1000422,ALABAMA AVE SE + R ST SE,,38.866926,-76.949817,,
3749,5001177,PATRICK HENRY DR + BROOK DR,,38.867054,-77.147669,,
3753,6000302,N PARK DR + ARLINGTON BLVD,,38.86707,-77.115989,,
3755,6000303,S GEORGE MASON DR + ENTR TO NATL GUARD CTR,,38.86707,-77.106855,,
3759,1000425,GOOD HOPE RD SE + MARTIN LUTHER KING JR AVE SE,,38.8672,-76.987804,,
3760,1000426,GOOD HOPE RD SE + 13TH ST SE,,38.86726,-76.987428,,
3762,1000427,BRANCH AVE SE + T ST  SE,,38.867388,-76.960112,,
3764,1000428,SOUTHERN AVE SE + 42ND ST SE,,38.867438,-76.942152,,
3765,3000857,ADDISON RD + WALKER MILL RD,,38.867353,-76.892636,,
3766,1000429,16TH ST SE + T ST SE,,38.867544,-76.982167,,
3767,5001183,ARLINGTON BLVD + WAYNE RD,,38.867405,-77.187362,,
3768,6000306,S WALTER REED DR + 6TH ST,,38.867505,-77.087884,,
3771,5001185,ARLINGTON BLVD + WOODLAWN AVE,,38.867564,-77.187972,,
3772,6000308,N PARK DR + 1ST ST N,,38.867606,-77.116573,,
3774,6000309,S GLEBE RD + OLD GLEBE RD,,38.867621,-77.096339,,
3775,6000310,N PARK DR + 1ST ST N,,38.86765,-77.115907,,
3778,1000431,PENNSYLVANIA AVE SE + TEXAS AVE SE,,38.867792,-76.956474,,
3779,5001186,BLAKE LN + FAIRFAX BLVD,,38.86779,-77.274551,,
3785,3000858,BROOKE RD + ROLLINS AVE,,38.867949,-76.908376,,
3787,5001188,PATRICK HENRY DR + ARLINGTON BLVD,,38.867982,-77.147038,,
3788,1000432,NAYLOR RD SE + S ST SE,,38.868056,-76.970487,,
3789,6000312,S GLEBE RD + 3RD ST,,38.867979,-77.097378,,
3790,5001189,ARLINGTON BLVD + BARRETT RD,,38.867991,-77.183997,,
3792,1000434,BRANCH AVE SE + S ST  SE,,38.868175,-76.960094,,
3793,5001190,PATRICK HENRY DR + ARLINGTON BLVD,,38.868087,-77.147287,,
3794,1000435,MINNESOTA AVE SE + S ST SE,,38.86814,-76.981286,,
3795,1000436,MINNESOTA AVE SE + S ST SE,,38.86807,-76.981748,,
3798,6000314,CARLIN SPRINGS RD + N KENSINGTON ST,,38.868144,-77.127763,,
3799,5001191,ARLINGTON BLVD + MARSHALL ST,,38.868309,-77.183738,,
3801,1000437,NAYLOR RD SE + S ST SE,,38.868343,-76.970838,,
3802,3000859,WALKER MILL RD + ADDISON RD SOUTH,,38.868418,-76.89162,,
3803,6000315,CARLIN SPRINGS RD + N KENSINGTON ST,,38.868456,-77.127303,,
3804,5001193,JERMANTOWN RD + PINE ST,,38.868434,-77.320262,,
3805,5001194,FAIRVIEW PARK DR + FAIRVIEW PARK PL,,38.868343,-77.215632,,
3806,1000438,PENNSYLVANIA AVE SE + CARPENTER ST SE,,38.86854,-76.958299,,
3808,5001195,ARLINGTON BLVD + GREENWAY BLVD,,38.868406,-77.181459,,
3812,5001197,JERMANTOWN RD + OAKTON RD,,38.868378,-77.320672,,
3813,5001198,FAIRVIEW PARK DR + FAIRVIEW PARK PL,,38.868545,-77.21527,,
3814,6000317,S FILLMORE ST + 6TH ST S,,38.868525,-77.088336,,
3815,6000318,2ND ST S + S GLEBE RD,,38.868571,-77.097145,,
3816,6000319,S GLEBE RD + 2ND ST,,38.868573,-77.09836,,
3818,5001200,ARLINGTON BLVD + GREENWAY BLVD,,38.868683,-77.181317,,
3823,3000860,MARLBORO PIKE + SHAMROCK AVE,,38.868651,-76.917598,,
3824,1000440,ALABAMA AVE SE + Q ST SE,,38.868736,-76.948179,,
3825,6000320,S GLEBE RD + 1ST RD,,38.86881,-77.098439,,
3826,6000321,2ND ST S + S OLD GLEBE RD,,38.868836,-77.096633,,
3829,6000323,S GEORGE MASON DR + ARLINGTON BLVD,,38.868756,-77.106675,,
3833,5001203,LEE HWY + CIRCLE WOODS DR,,38.868838,-77.270759,,
3834,6000325,2ND ST S + S OLD GLEBE RD,,38.868781,-77.096204,,
3835,5001204,ARLINGTON BLVD + WESTMORELAND RD,,38.868778,-77.179184,,
3837,3000861,MARLBORO PIKE + SHAMROCK AVE,,38.868862,-76.918094,,
3841,5001205,LEE HWY + CIRCLE WOODS DR,,38.869013,-77.270983,,
3846,5001209,ARLINGTON BLVD + SUMMERFIELD RD,,38.869121,-77.178873,,
3847,3000862,SOUTHERN AVE SE + BYERS ST SE,,38.869097,-76.939793,,
3848,6000327,S COURTHOUSE RD + 6TH ST,,38.869091,-77.081389,,
3852,1000442,MINNESOTA AVE SE + 18TH ST SE,,38.869183,-76.979198,,
3853,6000328,S JOYCE ST + COLUMBIA PIKE,,38.869139,-77.064116,,
3854,6000329,S 2ND ST + JACKSON ST,,38.869271,-77.094927,,
3855,6000330,2ND ST S + S JACKSON ST,,38.869216,-77.094604,,
3856,1000443,PENNSYLVANIA AVE SE + BRANCH AVE SE,,38.869269,-76.960649,,
3858,6000331,S JOYCE ST + COLUMBIA PIKE,,38.869434,-77.064056,,
3859,5001210,BLAKE LN + LINDENBROOK ST,,38.86922,-77.277714,,
3860,5001211,PATRICK HENRY DR + ARLINGTON BLVD,,38.869663,-77.146227,,
3861,5001212,BLAKE LA + LINDENBROOK ST,,38.86929,-77.277443,,
3862,1000444,MINNESOTA AVE SE + 18TH ST SE,,38.869303,-76.979284,,
3864,1000445,SOUTHERN AVE SE + MASSACHUSETTS AVE SE,,38.869424,-76.939606,,
3865,6000332,N GEORGE MASON DR + N SERV RD ARL BLVD,,38.869445,-77.107122,,
3866,1000446,MASSACHUSETTS AVE SE + FT DUPONT TER SE,,38.869375,-76.940281,,
3867,1000447,PENNSYLVANIA AVE SE + BRANCH AVE SE,,38.869539,-76.960753,,
3871,5001213,ARLINGTON BLVD + ANNANDALE RD,,38.869605,-77.174205,,
3872,5001214,PATRICK HENRY DR + ARLINGTON BLVD,,38.869568,-77.145967,,
3873,3000863,WALKER MILL RD + FOXGLENN APARTMENTS,,38.869671,-76.890216,,
3874,6000334,N GEORGE MASON DR + ARLINGTON BLVD,,38.869764,-77.106923,,
3875,6000335,2ND ST S + S IRVING ST,,38.869672,-77.092771,,
3876,5001215,ARLINGTON BLVD + ANNANDALE RD,,38.869761,-77.175202,,
3879,6000336,2ND ST S + S IRVING ST,,38.869856,-77.092496,,
3880,6000337,PARK DR + 2ND ST,,38.869814,-77.114981,,
3882,6000338,2ND ST N + N HENDERSON RD,,38.869793,-77.112507,,
3885,5001218,LEESBURG PK + CASTLE RD,,38.869882,-77.154248,,
3886,6000340,2ND ST N + N WAKEFIELD ST,,38.869944,-77.112883,,
3888,6000341,2ND ST N + N PARK DR,,38.869987,-77.1145,,
3890,3000865,MARLBORO PIKE + OPUS AVE,,38.870153,-76.921198,,
3891,1000449,MINNESOTA AVE SE + 19TH ST SE,,38.870003,-76.977555,,
3892,6000342,S GLEBE RD + S SERV RDWY ARL BLVD,,38.869985,-77.100198,,
3893,6000343,2ND ST S + S HIGHLAND ST,,38.870017,-77.091397,,
3894,6000344,2ND ST S + S HIGHLAND ST,,38.870188,-77.091144,,
3895,6000345,S GLEBE RD + ARLINGTON BLVD,,38.870186,-77.10001,,
3896,3000866,MARLBORO PIKE + OPUS AVE,,38.870181,-76.920745,,
3901,1000451,PENNSYLVANIA AVE SE + 31ST ST SE,,38.870268,-76.96299,,
3904,1000452,MINNESOTA AVE SE + 19TH ST SE,,38.870345,-76.977186,,
3906,1000453,PENNSYLVANIA AVE SE + 31ST ST SE,,38.870406,-76.962898,,
3907,1000454,ALABAMA AVE SE + 41ST ST SE,,38.870372,-76.945171,,
3909,5001222,ARLINGTON BLVD + CHERRY ST,,38.870373,-77.169752,,
