stop_id,feature_name
5034,Sidewalk at stop
5035,Pavement at back door
5035,Schedule display
5035,Crosswalk near stop
5035,Curb ramp near stop
5035,Pavement at front door
5035,Lighting at stop
5035,Sidewalk at stop
5035,Traffic signal
5036,Pavement at back door
5036,Schedule display
5036,Crosswalk near stop
5036,Curb ramp near stop
5036,Pavement at front door
5036,Lighting at stop
5036,Sidewalk at stop
5036,Traffic signal
5037,Sidewalk at stop
5039,Schedule display
5039,Pavement at front door
5044,Pavement at back door
5044,Schedule display
5044,Bench near stop
5044,Crosswalk near stop
5044,Curb ramp near stop
5044,Pavement at front door
5044,Lighting at stop
5044,Sidewalk at stop
5044,Telephone near stop
5044,Traffic signal
5045,Pavement at back door
5045,Schedule display
5045,Bench near stop
5045,Crosswalk near stop
5045,Curb ramp near stop
5045,Pavement at front door
5045,Lighting at stop
5045,Sidewalk at stop
5045,Telephone near stop
5045,Traffic signal
5046,Pavement at back door
5046,Schedule display
5046,Bench near stop
5046,Curb ramp near stop
5046,Pavement at front door
5046,Lighting at stop
5046,Sidewalk at stop
5048,Schedule display
5048,Curb ramp near stop
5048,Pavement at front door
5048,Lighting at stop
5048,Sidewalk at stop
5049,Pavement at back door
5049,Schedule display
5049,Pavement at front door
5049,Lighting at stop
5049,Sidewalk at stop
5051,Pavement at back door
5051,Schedule display
5051,Crosswalk near stop
5051,Curb ramp near stop
5051,Pavement at front door
5051,Lighting at stop
5051,Sidewalk at stop
5051,Telephone near stop
5051,Traffic signal
5052,Pavement at back door
5052,Schedule display
5052,Crosswalk near stop
5052,Pavement at front door
5052,Sidewalk at stop
5052,Traffic signal
5054,Pavement at back door
5054,Schedule display
5054,Crosswalk near stop
5054,Curb ramp near stop
5054,Pavement at front door
5054,Lighting at stop
5054,Sidewalk at stop
5054,Traffic signal
5058,Pavement at back door
5058,Schedule display
5058,Bench near stop
5058,Curb ramp near stop
5058,Pavement at front door
5058,Lighting at stop
5058,Lighting at stop
5058,Shelter
5058,Sidewalk at stop
5060,Pavement at back door
5060,Schedule display
5060,Bench near stop
5060,Crosswalk near stop
5060,Pavement at front door
5060,Lighting at stop
5060,Lighting at stop
5060,Shelter
5060,Sidewalk at stop
5060,Traffic signal
5061,Pavement at back door
5061,Bench near stop
5061,Crosswalk near stop
5061,Curb ramp near stop
5061,Pavement at front door
5061,Lighting at stop
5061,Shelter
5061,Sidewalk at stop
5061,Traffic signal
5062,Pavement at back door
5062,Schedule display
5062,Bench near stop
5062,Bench near stop
5062,Crosswalk near stop
5062,Curb ramp near stop
5062,Pavement at front door
5062,Lighting at stop
5062,Shelter
5062,Sidewalk at stop
5062,Traffic signal
5063,Pavement at back door
5063,Schedule display
5063,Schedule display
5063,Bench near stop
5063,Crosswalk near stop
5063,Curb ramp near stop
5063,Pavement at front door
5063,Lighting at stop
5063,Shelter
5063,Sidewalk at stop
5063,Garbage Can
5063,Telephone near stop
5063,Traffic signal
5066,Pavement at back door
5066,Schedule display
5066,Schedule display
5066,Bench near stop
5066,Crosswalk near stop
5066,Pavement at front door
5066,Lighting at stop
5066,Shelter
5066,Sidewalk at stop
5066,Traffic signal
5067,Pavement at back door
5067,Schedule display
5067,Schedule display
5067,Bench near stop
5067,Bench near stop
5067,Crosswalk near stop
5067,Curb ramp near stop
5067,Pavement at front door
5067,Lighting at stop
5067,Shelter
5067,Sidewalk at stop
5067,Traffic signal
5068,Pavement at back door
5068,Schedule display
5068,Pavement at front door
5068,Lighting at stop
5068,Sidewalk at stop
5069,Pavement at back door
5069,Schedule display
5069,Bench near stop
5069,Crosswalk near stop
5069,Curb ramp near stop
5069,Pavement at front door
5069,Lighting at stop
5069,Shelter
5069,Sidewalk at stop
5069,Garbage Can
5069,Telephone near stop
5069,Traffic signal
5070,Pavement at back door
5070,Schedule display
5070,Bench near stop
5070,Crosswalk near stop
5070,Curb ramp near stop
5070,Pavement at front door
5070,Lighting at stop
5070,Sidewalk at stop
5070,Telephone near stop
5070,Traffic signal
5077,Pavement at back door
5077,Schedule display
5077,Crosswalk near stop
5077,Curb ramp near stop
5077,Pavement at front door
5077,Lighting at stop
5077,Protection from the weather
5077,Sidewalk at stop
5077,Garbage Can
5079,Pavement at back door
5079,Schedule display
5079,Bench near stop
5079,Crosswalk near stop
5079,Curb ramp near stop
5079,Pavement at front door
5079,Lighting at stop
5079,Sidewalk at stop
5079,Telephone near stop
5079,Traffic signal
5080,Pavement at back door
5080,Crosswalk near stop
5080,Curb ramp near stop
5080,Pavement at front door
5080,Lighting at stop
5080,Sidewalk at stop
5080,Telephone near stop
5080,Traffic signal
5081,Pavement at back door
5081,Schedule display
5081,Curb ramp near stop
5081,Pavement at front door
5081,Lighting at stop
5081,Sidewalk at stop
5087,Pavement at back door
5087,Schedule display
5087,Bench near stop
5087,Crosswalk near stop
5087,Curb ramp near stop
5087,Pavement at front door
5087,Lighting at stop
5087,Lighting at stop
5087,Shelter
5087,Sidewalk at stop
5087,Garbage Can
5087,Telephone near stop
5087,Traffic signal
5091,Pavement at back door
5091,Schedule display
5091,Bench near stop
5091,Curb ramp near stop
5091,Pavement at front door
5091,Lighting at stop
5091,Sidewalk at stop
5091,Garbage Can
5091,Telephone near stop
5093,Pavement at back door
5093,Schedule display
5093,Bench near stop
5093,Crosswalk near stop
5093,Curb ramp near stop
5093,Pavement at front door
5093,Lighting at stop
5093,Shelter
5093,Sidewalk at stop
5093,Telephone near stop
5093,Traffic signal
5094,Pavement at back door
5094,Schedule display
5094,Bench near stop
5094,Crosswalk near stop
5094,Curb ramp near stop
5094,Pavement at front door
5094,Lighting at stop
5094,Protection from the weather
5094,Sidewalk at stop
5094,Traffic signal
5097,Pavement at back door
5097,Schedule display
5097,Bench near stop
5097,Crosswalk near stop
5097,Curb ramp near stop
5097,Pavement at front door
5097,Lighting at stop
5097,Sidewalk at stop
5097,Traffic signal
5098,Pavement at back door
5098,Schedule display
5098,Bench near stop
5098,Bench near stop
5098,Crosswalk near stop
5098,Curb ramp near stop
5098,Pavement at front door
5098,Lighting at stop
5098,Shelter
5098,Sidewalk at stop
5098,Telephone near stop
5098,Traffic signal
5100,Pavement at back door
5100,Schedule display
5100,Bench near stop
5100,Crosswalk near stop
5100,Curb ramp near stop
5100,Pavement at front door
5100,Lighting at stop
5100,Sidewalk at stop
5100,Traffic signal
5102,Pavement at back door
5102,Schedule display
5102,Crosswalk near stop
5102,Pavement at front door
5102,Lighting at stop
5102,Sidewalk at stop
5102,Traffic signal
5103,Pavement at back door
5103,Schedule display
5103,Bench near stop
5103,Curb ramp near stop
5103,Pavement at front door
5103,Lighting at stop
5103,Lighting at stop
5103,Shelter
5103,Sidewalk at stop
5104,Pavement at back door
5104,Schedule display
5104,Bench near stop
5104,Bench near stop
5104,Bench near stop
5104,Bench near stop
5104,Crosswalk near stop
5104,Curb ramp near stop
5104,Pavement at front door
5104,Lighting at stop
5104,Shelter
5104,Sidewalk at stop
5104,Garbage Can
5104,Telephone near stop
5104,Traffic signal
5105,TransitTracker sign
5105,Pavement at back door
5105,Schedule display
5105,Bench near stop
5105,Bench near stop
5105,Crosswalk near stop
5105,Curb ramp near stop
5105,Pavement at front door
5105,Lighting at stop
5105,Shelter
5105,Sidewalk at stop
5105,Garbage Can
5105,Telephone near stop
5105,Traffic signal
5107,Pavement at back door
5107,Schedule display
5107,Bench near stop
5107,Curb ramp near stop
5107,Pavement at front door
5107,Lighting at stop
5107,Lighting at stop
5107,Shelter
5107,Sidewalk at stop
5107,Telephone near stop
5110,Pavement at back door
5110,Schedule display
5110,Bench near stop
5110,Curb ramp near stop
5110,Pavement at front door
5110,Lighting at stop
5110,Sidewalk at stop
5112,Pavement at back door
5112,Schedule display
5112,Crosswalk near stop
5112,Pavement at front door
5112,Lighting at stop
5112,Protection from the weather
5112,Sidewalk at stop
5112,Telephone near stop
5112,Traffic signal
5113,Schedule display
5113,Bench near stop
5113,Crosswalk near stop
5113,Curb ramp near stop
5113,Pavement at front door
5113,Lighting at stop
5113,Sidewalk at stop
5113,Telephone near stop
5113,Traffic signal
5114,Pavement at back door
5114,Schedule display
5114,Bench near stop
5114,Curb ramp near stop
5114,Pavement at front door
5114,Lighting at stop
5114,Shelter
5114,Sidewalk at stop
5114,Telephone near stop
5115,Pavement at back door
5115,Schedule display
5115,Bench near stop
5115,Pavement at front door
5115,Lighting at stop
5115,Sidewalk at stop
5115,Telephone near stop
5118,Pavement at back door
5118,Schedule display
5118,Crosswalk near stop
5118,Curb ramp near stop
5118,Pavement at front door
5118,Lighting at stop
5118,Sidewalk at stop
5118,Traffic signal
5119,Pavement at back door
5119,Schedule display
5119,Bench near stop
5119,Crosswalk near stop
5119,Curb ramp near stop
5119,Pavement at front door
5119,Lighting at stop
5119,Lighting at stop
5119,Shelter
5119,Sidewalk at stop
5119,Traffic signal
5122,Pavement at back door
5122,Schedule display
5122,Bench near stop
5122,Bench near stop
5122,Curb ramp near stop
5122,Pavement at front door
5122,Lighting at stop
5122,Lighting at stop
5122,Lighting at stop
5122,Shelter
5122,Sidewalk at stop
5122,Telephone near stop
5123,Pavement at back door
5123,Schedule display
5123,Crosswalk near stop
5123,Curb ramp near stop
5123,Pavement at front door
5123,Lighting at stop
5123,Protection from the weather
5123,Sidewalk at stop
5123,Traffic signal
5125,Pavement at back door
5125,Schedule display
5125,Schedule display
5125,Bench near stop
5125,Bench near stop
5125,Crosswalk near stop
5125,Curb ramp near stop
5125,Pavement at front door
5125,Lighting at stop
5125,Lighting at stop
5125,Shelter
5125,Sidewalk at stop
5125,Telephone near stop
5125,Traffic signal
5127,Pavement at back door
5127,Schedule display
5127,Bench near stop
5127,Curb ramp near stop
5127,Pavement at front door
5127,Lighting at stop
5127,Sidewalk at stop
5132,Pavement at back door
5132,Schedule display
5132,Crosswalk near stop
5132,Curb ramp near stop
5132,Pavement at front door
5132,Lighting at stop
5132,Sidewalk at stop
5132,Traffic signal
5133,Pavement at back door
5133,Schedule display
5133,Bench near stop
5133,Crosswalk near stop
5133,Curb ramp near stop
5133,Pavement at front door
5133,Shelter
5133,Sidewalk at stop
5133,Traffic signal
5135,Pavement at back door
5135,Schedule display
5135,Bench near stop
5135,Curb ramp near stop
5135,Pavement at front door
5135,Lighting at stop
5135,Sidewalk at stop
5135,Telephone near stop
5136,Pavement at back door
5136,Schedule display
5136,Bench near stop
5136,Bench near stop
5136,Bench near stop
5136,Curb ramp near stop
5136,Pavement at front door
5136,Lighting at stop
5136,Shelter
5136,Sidewalk at stop
5136,Telephone near stop
5138,Pavement at back door
5138,Schedule display
5138,Bench near stop
5138,Crosswalk near stop
5138,Curb ramp near stop
5138,Pavement at front door
5138,Lighting at stop
5138,Shelter
5138,Sidewalk at stop
5138,Garbage Can
5138,Traffic signal
5139,Pavement at back door
5139,Bench near stop
5139,Crosswalk near stop
5139,Curb ramp near stop
5139,Pavement at front door
5139,Lighting at stop
5139,Shelter
5139,Sidewalk at stop
5139,Garbage Can
5139,Garbage Can
5139,Telephone near stop
5139,Traffic signal
5140,Schedule display
5140,Bench near stop
5140,Bench near stop
5140,Curb ramp near stop
5140,Pavement at front door
5140,Shelter
5140,Sidewalk at stop
5144,Pavement at back door
5144,Schedule display
5144,Bench near stop
5144,Pavement at front door
5144,Lighting at stop
5144,Shelter
5144,Sidewalk at stop
5144,Garbage Can
5144,Telephone near stop
5150,Pavement at back door
5150,Schedule display
5150,Curb ramp near stop
5150,Pavement at front door
5150,Lighting at stop
5150,Sidewalk at stop
5152,Pavement at back door
5152,Schedule display
5152,Pavement at front door
5152,Sidewalk at stop
5153,Schedule display
5155,Crosswalk near stop
5155,Traffic signal
5156,Schedule display
5156,Crosswalk near stop
5156,Traffic signal
5157,Pavement at back door
5157,Schedule display
5157,Pavement at front door
5157,Sidewalk at stop
5157,Garbage Can
5158,Pavement at back door
5158,Schedule display
5158,Pavement at front door
5158,Sidewalk at stop
5159,Schedule display
5159,Bench near stop
5159,Pavement at front door
5159,Lighting at stop
5159,Sidewalk at stop
5160,Pavement at back door
5160,Schedule display
5160,Bench near stop
5160,Pavement at front door
5160,Lighting at stop
5160,Shelter
5160,Sidewalk at stop
5161,Pavement at back door
5161,Schedule display
5161,Pavement at front door
5161,Lighting at stop
5161,Sidewalk at stop
5162,Pavement at back door
5162,Schedule display
5162,Crosswalk near stop
5162,Curb ramp near stop
5162,Pavement at front door
5162,Sidewalk at stop
5162,Traffic signal
5164,Pavement at back door
5164,Schedule display
5164,Crosswalk near stop
5164,Curb ramp near stop
5164,Pavement at front door
5164,Sidewalk at stop
5164,Traffic signal
5165,Pavement at back door
5165,Schedule display
5165,Crosswalk near stop
5165,Curb ramp near stop
5165,Pavement at front door
5165,Lighting at stop
5165,Sidewalk at stop
5165,Traffic signal
5166,Pavement at back door
5166,Schedule display
5166,Crosswalk near stop
5166,Curb ramp near stop
5166,Pavement at front door
5166,Lighting at stop
5166,Sidewalk at stop
5166,Traffic signal
5167,Schedule display
5167,Lighting at stop
5168,Pavement at back door
5168,Schedule display
5168,Crosswalk near stop
5168,Curb ramp near stop
5168,Pavement at front door
5168,Sidewalk at stop
5169,Pavement at back door
5169,Schedule display
5169,Crosswalk near stop
5169,Curb ramp near stop
5169,Pavement at front door
5169,Lighting at stop
5169,Sidewalk at stop
5169,Traffic signal
5170,Schedule display
5170,Crosswalk near stop
5170,Sidewalk at stop
5170,Traffic signal
5171,Pavement at back door
5171,Schedule display
5171,Bench near stop
5171,Pavement at front door
5171,Sidewalk at stop
5172,Crosswalk near stop
5172,Traffic signal
5173,Schedule display
5173,Sidewalk at stop
5175,Pavement at back door
5175,Schedule display
5175,Bench near stop
5175,Crosswalk near stop
5175,Curb ramp near stop
5175,Pavement at front door
5175,Sidewalk at stop
5175,Traffic signal
5176,Pavement at back door
5176,Schedule display
5176,Bench near stop
5176,Crosswalk near stop
5176,Curb ramp near stop
5176,Pavement at front door
5176,Lighting at stop
5176,Sidewalk at stop
5176,Traffic signal
5180,Pavement at back door
5180,Crosswalk near stop
5180,Curb ramp near stop
5180,Pavement at front door
5180,Sidewalk at stop
5180,Traffic signal
5181,Schedule display
5181,Crosswalk near stop
5181,Sidewalk at stop
5181,Traffic signal
5182,Schedule display
5182,Bench near stop
5182,Crosswalk near stop
5182,Curb ramp near stop
5182,Traffic signal
5184,Pavement at back door
5184,Schedule display
5184,Bench near stop
5184,Pavement at front door
5184,Sidewalk at stop
5185,Schedule display
5186,Pavement at back door
5186,Schedule display
5186,Bench near stop
5186,Pavement at front door
5186,Sidewalk at stop
5187,Pavement at back door
5187,Schedule display
5187,Bench near stop
5187,Crosswalk near stop
5187,Curb ramp near stop
5187,Pavement at front door
5187,Shelter
5187,Sidewalk at stop
5187,Traffic signal
5188,Schedule display
5188,Bench near stop
5188,Crosswalk near stop
5189,Pavement at back door
5189,Schedule display
5189,Bench near stop
5189,Crosswalk near stop
5189,Curb ramp near stop
5189,Pavement at front door
5189,Lighting at stop
5189,Sidewalk at stop
5189,Traffic signal
5190,Pavement at back door
5190,Schedule display
5190,Bench near stop
5190,Crosswalk near stop
5190,Curb ramp near stop
5190,Pavement at front door
5190,Lighting at stop
5190,Shelter
5190,Sidewalk at stop
5190,Garbage Can
5190,Traffic signal
5192,Pavement at back door
5192,Schedule display
5192,Pavement at front door
5192,Sidewalk at stop
5193,Pavement at back door
5193,Schedule display
5193,Bench near stop
5193,Pavement at front door
5193,Lighting at stop
5193,Shelter
5193,Sidewalk at stop
5194,Pavement at back door
5194,Schedule display
5194,Bench near stop
5194,Pavement at front door
5194,Lighting at stop
5194,Sidewalk at stop
5197,Pavement at back door
5197,Schedule display
5197,Crosswalk near stop
5197,Curb ramp near stop
5197,Pavement at front door
5197,Lighting at stop
5197,Sidewalk at stop
5199,Lighting at stop
5200,Schedule display
5200,Pavement at front door
5200,Sidewalk at stop
5201,Schedule display
5202,Schedule display
5203,Schedule display
5204,Pavement at back door
5204,Schedule display
5204,Bench near stop
5204,Curb ramp near stop
5204,Pavement at front door
5205,Schedule display
5206,Pavement at back door
5206,Schedule display
5206,Pavement at front door
5206,Sidewalk at stop
5207,Schedule display
5221,Schedule display
5221,Bench near stop
5222,Schedule display
5223,Pavement at back door
5223,Schedule display
5223,Pavement at front door
5223,Sidewalk at stop
5225,Schedule display
5225,Sidewalk at stop
5226,Schedule display
5227,Lighting at stop
5228,Schedule display
5229,Schedule display
5229,Lighting at stop
5230,Schedule display
5231,Schedule display
5231,Lighting at stop
5232,Schedule display
5234,Pavement at back door
5234,Schedule display
5234,Bench near stop
5234,Crosswalk near stop
5234,Curb ramp near stop
5234,Pavement at front door
5234,Sidewalk at stop
5234,Traffic signal
5235,Pavement at back door
5235,Schedule display
5235,Bench near stop
5235,Crosswalk near stop
5235,Curb ramp near stop
5235,Pavement at front door
5235,Lighting at stop
5235,Sidewalk at stop
5235,Traffic signal
5236,Crosswalk near stop
5236,Lighting at stop
5236,Sidewalk at stop
5237,Schedule display
5237,Curb ramp near stop
5237,Sidewalk at stop
5238,Curb ramp near stop
5238,Sidewalk at stop
5244,Pavement at back door
5244,Schedule display
5244,Bench near stop
5244,Crosswalk near stop
5244,Curb ramp near stop
5244,Pavement at front door
5244,Lighting at stop
5244,Sidewalk at stop
5245,Pavement at back door
5245,Schedule display
5245,Curb ramp near stop
5245,Pavement at front door
5245,Lighting at stop
5245,Sidewalk at stop
5246,Pavement at back door
5246,Schedule display
5246,Crosswalk near stop
5246,Pavement at front door
5246,Lighting at stop
5246,Sidewalk at stop
5247,Pavement at back door
5247,Schedule display
5247,Crosswalk near stop
5247,Curb ramp near stop
5247,Pavement at front door
5247,Lighting at stop
5247,Sidewalk at stop
5248,Pavement at back door
5248,Schedule display
5248,Crosswalk near stop
5248,Curb ramp near stop
5248,Pavement at front door
5248,Lighting at stop
5248,Sidewalk at stop
5249,Pavement at back door
5249,Schedule display
5249,Crosswalk near stop
5249,Curb ramp near stop
5249,Pavement at front door
5249,Lighting at stop
5249,Sidewalk at stop
5250,Pavement at back door
5250,Schedule display
5250,Bench near stop
5250,Crosswalk near stop
5250,Curb ramp near stop
5250,Pavement at front door
5250,Sidewalk at stop
5250,Telephone near stop
5250,Traffic signal
5253,Schedule display
5253,Curb ramp near stop
5253,Pavement at front door
5253,Lighting at stop
5253,Sidewalk at stop
5286,Schedule display
5286,Lighting at stop
5286,Sidewalk at stop
5287,Schedule display
5287,Lighting at stop
5288,Lighting at stop
5289,Lighting at stop
5290,Lighting at stop
5291,Lighting at stop
5292,Lighting at stop
5293,Schedule display
5293,Lighting at stop
5294,Schedule display
5294,Pavement at front door
5294,Lighting at stop
5295,Lighting at stop
5296,Schedule display
5296,Lighting at stop
5297,Schedule display
5297,Lighting at stop
5298,Schedule display
5298,Lighting at stop
5299,Schedule display
5299,Lighting at stop
5300,Schedule display
5300,Lighting at stop
5301,Schedule display
5301,Lighting at stop
5302,Schedule display
5303,Bench near stop
5303,Lighting at stop
5304,Pavement at back door
5304,Schedule display
5304,Curb ramp near stop
5304,Pavement at front door
5304,Sidewalk at stop
5305,Lighting at stop
5306,Lighting at stop
5306,Protection from the weather
5307,Pavement at back door
5307,Crosswalk near stop
5307,Curb ramp near stop
5307,Pavement at front door
5307,Lighting at stop
5307,Sidewalk at stop
5307,Telephone near stop
5307,Traffic signal
5309,Schedule display
5309,Lighting at stop
5309,Telephone near stop
5313,Bench near stop
5313,Curb ramp near stop
5313,Pavement at front door
5313,Sidewalk at stop
5314,Schedule display
5315,Schedule display
5315,Pavement at front door
5315,Lighting at stop
5315,Sidewalk at stop
5316,Pavement at back door
5316,Schedule display
5316,Pavement at front door
5316,Lighting at stop
5316,Sidewalk at stop
5316,Telephone near stop
5317,Pavement at back door
5317,Schedule display
5317,Crosswalk near stop
5317,Curb ramp near stop
5317,Pavement at front door
5317,Lighting at stop
5317,Sidewalk at stop
5317,Traffic signal
5318,Pavement at back door
5318,Schedule display
5318,Crosswalk near stop
5318,Curb ramp near stop
5318,Pavement at front door
5318,Lighting at stop
5318,Sidewalk at stop
5318,Traffic signal
5319,Pavement at back door
5319,Schedule display
5319,Crosswalk near stop
5319,Curb ramp near stop
5319,Pavement at front door
5319,Lighting at stop
5319,Sidewalk at stop
5328,Schedule display
5328,Lighting at stop
5329,Schedule display
5329,Lighting at stop
5330,Schedule display
5332,Schedule display
5332,Lighting at stop
5333,Pavement at back door
5333,Schedule display
5333,Pavement at front door
5333,Lighting at stop
5333,Sidewalk at stop
5336,Pavement at back door
5336,Schedule display
5336,Pavement at front door
5336,Sidewalk at stop
5338,Schedule display
5338,Lighting at stop
5339,Pavement at back door
5339,Schedule display
5339,Pavement at front door
5339,Sidewalk at stop
5341,Pavement at back door
5341,Schedule display
5341,Pavement at front door
5341,Lighting at stop
5341,Sidewalk at stop
5341,Telephone near stop
5342,Pavement at back door
5342,Schedule display
5342,Pavement at front door
5342,Lighting at stop
5342,Sidewalk at stop
5342,Telephone near stop
5344,Pavement at back door
5344,Schedule display
5344,Bench near stop
5344,Curb ramp near stop
5344,Pavement at front door
5344,Lighting at stop
5344,Shelter
5344,Sidewalk at stop
5345,Pavement at back door
5345,Schedule display
5345,Pavement at front door
5345,Lighting at stop
5346,Pavement at back door
5346,Schedule display
5346,Bench near stop
5346,Curb ramp near stop
5346,Pavement at front door
5346,Lighting at stop
5346,Shelter
5346,Sidewalk at stop
5350,Pavement at back door
5350,Schedule display
5350,Curb ramp near stop
5350,Pavement at front door
5352,Schedule display
5352,Crosswalk near stop
5352,Traffic signal
5353,Pavement at back door
5353,Schedule display
5353,Bench near stop
5353,Crosswalk near stop
5353,Curb ramp near stop
5353,Pavement at front door
5353,Sidewalk at stop
5353,Traffic signal
5354,Schedule display
5354,Crosswalk near stop
5354,Curb ramp near stop
5354,Traffic signal
5355,Pavement at back door
5355,Schedule display
5355,Bench near stop
5355,Bench near stop
5355,Crosswalk near stop
5355,Curb ramp near stop
5355,Pavement at front door
5355,Lighting at stop
5355,Shelter
5355,Sidewalk at stop
5355,Traffic signal
5356,Pavement at back door
5356,Schedule display
5356,Bike rack at stop
5356,Crosswalk near stop
5356,Curb ramp near stop
5356,Pavement at front door
5356,Lighting at stop
5356,Sidewalk at stop
5356,Traffic signal
5357,Pavement at back door
5357,Schedule display
5357,Bench near stop
5357,Crosswalk near stop
5357,Curb ramp near stop
5357,Pavement at front door
5357,Lighting at stop
5357,Shelter
5357,Sidewalk at stop
5357,Garbage Can
5357,Traffic signal
5358,Pavement at back door
5358,Schedule display
5358,Pavement at front door
5358,Sidewalk at stop
5359,Pavement at back door
5359,Schedule display
5359,Pavement at front door
5361,Schedule display
5361,Lighting at stop
5362,Pavement at back door
5362,Schedule display
5362,Curb ramp near stop
5362,Pavement at front door
5362,Sidewalk at stop
5373,Pavement at back door
5373,Schedule display
5373,Curb ramp near stop
5373,Pavement at front door
5373,Lighting at stop
5373,Sidewalk at stop
5374,Pavement at back door
5374,Schedule display
5374,Curb ramp near stop
5374,Pavement at front door
5374,Lighting at stop
5374,Sidewalk at stop
5375,Schedule display
5375,Curb ramp near stop
5375,Lighting at stop
5375,Sidewalk at stop
5376,Schedule display
5376,Curb ramp near stop
5376,Pavement at front door
5376,Lighting at stop
5376,Sidewalk at stop
5377,Pavement at back door
5377,Schedule display
5377,Crosswalk near stop
5377,Curb ramp near stop
5377,Pavement at front door
5377,Lighting at stop
5377,Sidewalk at stop
5377,Traffic signal
5378,Pavement at back door
5378,Schedule display
5378,Bench near stop
5378,Crosswalk near stop
5378,Curb ramp near stop
5378,Pavement at front door
5378,Lighting at stop
5378,Shelter
5378,Sidewalk at stop
5378,Garbage Can
5379,Schedule display
5379,Bench near stop
5379,Crosswalk near stop
5379,Pavement at front door
5379,Lighting at stop
5379,Shelter
5379,Sidewalk at stop
5379,Garbage Can
5384,Pavement at back door
5384,Schedule display
5384,Curb ramp near stop
5384,Pavement at front door
5384,Sidewalk at stop
5385,Schedule display
5385,Curb ramp near stop
5385,Sidewalk at stop
5390,TransitTracker sign
5390,Pavement at back door
5390,Schedule display
5390,Bench near stop
5390,Bench near stop
5390,Crosswalk near stop
5390,Curb ramp near stop
5390,Pavement at front door
5390,Shelter
5390,Sidewalk at stop
5391,Pavement at back door
5391,Schedule display
5391,Bench near stop
5391,Crosswalk near stop
5391,Curb ramp near stop
5391,Pavement at front door
5391,Shelter
5391,Sidewalk at stop
5391,Garbage Can
5391,Traffic signal
5392,Pavement at back door
5392,Schedule display
5392,Crosswalk near stop
5392,Curb ramp near stop
5392,Pavement at front door
5392,Lighting at stop
5392,Sidewalk at stop
5392,Traffic signal
5393,Pavement at back door
5393,Schedule display
5393,Pavement at front door
5393,Sidewalk at stop
5394,Pavement at back door
5394,Schedule display
5394,Bench near stop
5394,Pavement at front door
5394,Sidewalk at stop
5395,Pavement at back door
5395,Schedule display
5395,Crosswalk near stop
5395,Curb ramp near stop
5395,Pavement at front door
5395,Sidewalk at stop
5395,Traffic signal
5397,Pavement at back door
5397,Schedule display
5397,Crosswalk near stop
5397,Curb ramp near stop
5397,Pavement at front door
5397,Sidewalk at stop
5397,Traffic signal
5398,TransitTracker sign
5398,Pavement at back door
5398,Schedule display
5398,Bench near stop
5398,Bench near stop
5398,Bench near stop
5398,Crosswalk near stop
5398,Curb ramp near stop
5398,Pavement at front door
5398,Lighting at stop
5398,Shelter
5398,Sidewalk at stop
5398,Traffic signal
5404,Pavement at back door
5404,Schedule display
5404,Curb ramp near stop
5404,Pavement at front door
5404,Lighting at stop
5404,Sidewalk at stop
5407,Pavement at back door
5407,Schedule display
5407,Bench near stop
5407,Curb ramp near stop
5407,Pavement at front door
5407,Lighting at stop
5407,Sidewalk at stop
5408,Schedule display
5409,Schedule display
5410,TransitTracker sign
5410,Pavement at back door
5410,Schedule display
5410,Bench near stop
5410,Crosswalk near stop
5410,Curb ramp near stop
5410,Pavement at front door
5410,Lighting at stop
5410,Lighting at stop
5410,Shelter
5410,Sidewalk at stop
5410,Traffic signal
5411,Pavement at back door
5411,Schedule display
5411,Bench near stop
5411,Pavement at front door
5411,Lighting at stop
5411,Lighting at stop
5411,Shelter
5411,Sidewalk at stop
5411,Garbage Can
5414,Pavement at back door
5414,Schedule display
5414,Bench near stop
5414,Curb ramp near stop
5414,Pavement at front door
5414,Sidewalk at stop
5414,Garbage Can
5415,Pavement at back door
5415,Schedule display
5415,Bench near stop
5415,Curb ramp near stop
5415,Pavement at front door
5415,Lighting at stop
5415,Sidewalk at stop
5416,Pavement at back door
5416,Schedule display
5416,Curb ramp near stop
5416,Pavement at front door
5416,Lighting at stop
5416,Sidewalk at stop
5417,Pavement at back door
5417,Schedule display
5417,Curb ramp near stop
5417,Pavement at front door
5417,Sidewalk at stop
5418,Pavement at back door
5418,Schedule display
5418,Crosswalk near stop
5418,Curb ramp near stop
5418,Pavement at front door
5418,Lighting at stop
5418,Sidewalk at stop
5419,Pavement at back door
5419,Schedule display
5419,Crosswalk near stop
5419,Curb ramp near stop
5419,Pavement at front door
5419,Sidewalk at stop
5419,Telephone near stop
5421,Pavement at back door
5421,Schedule display
5421,Bench near stop
5421,Crosswalk near stop
5421,Curb ramp near stop
5421,Pavement at front door
5421,Lighting at stop
5421,Sidewalk at stop
5421,Telephone near stop
5421,Traffic signal
5422,Pavement at back door
5422,Schedule display
5422,Bench near stop
5422,Crosswalk near stop
5422,Curb ramp near stop
5422,Pavement at front door
5422,Lighting at stop
5422,Sidewalk at stop
5422,Traffic signal
5423,Pavement at back door
5423,Schedule display
5423,Curb ramp near stop
5423,Pavement at front door
5423,Lighting at stop
5423,Sidewalk at stop
5424,Pavement at back door
5424,Schedule display
5424,Bench near stop
5424,Curb ramp near stop
5424,Pavement at front door
5424,Lighting at stop
5424,Sidewalk at stop
5425,Pavement at back door
5425,Schedule display
