stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,direction,position
3201,3201,NE Killingsworth & 46th Pl,northeast killings worth & 46th place,Westbound stop in Portland (Stop ID 3201),45.56288,-122.615411,B,https://trimet.org/home/stop/3201,0,,West,Farside
3204,3204,NE Killingsworth & 52nd,northeast killings worth & 52nd,Eastbound stop in Portland (Stop ID 3204),45.562655,-122.609223,B,https://trimet.org/home/stop/3204,0,,East,Farside
3205,3205,NE Killingsworth & 52nd,northeast killings worth & 52nd,Westbound stop in Portland (Stop ID 3205),45.562846,-122.609426,B,https://trimet.org/home/stop/3205,0,,West,Opposite
3209,3209,NE Killingsworth & 57th,northeast killings worth & 57th,Westbound stop in Portland (Stop ID 3209),45.562832,-122.604656,B,https://trimet.org/home/stop/3209,0,,West,Farside
3210,3210,NE Killingsworth & 60th,northeast killings worth & 60th,Westbound stop in Portland (Stop ID 3210),45.562819,-122.600637,B,https://trimet.org/home/stop/3210,0,,West,Nearside
3211,3211,NE Lombard (Killingsworth) & 72nd,northeast lombard (killings worth) & 72nd,Eastbound stop in Portland (Stop ID 3211),45.562544,-122.588126,B,https://trimet.org/home/stop/3211,0,,East,Farside
3212,3212,NE Lombard (Killingsworth) & 72nd,northeast lombard (killings worth) & 72nd,Westbound stop in Portland (Stop ID 3212),45.562775,-122.588258,B,https://trimet.org/home/stop/3212,0,,West,Nearside
3215,3215,NE Lombard (Killingsworth) & 75th,northeast lombard (killings worth) & 75th,Westbound stop in Portland (Stop ID 3215),45.562741,-122.585671,B,https://trimet.org/home/stop/3215,0,,West,Nearside
3216,3216,NE Lombard (Killingsworth) & 82nd,northeast lombard (killings worth) & 82nd,Westbound stop in Portland (Stop ID 3216),45.562807,-122.579036,B,https://trimet.org/home/stop/3216,0,,West,Farside
3218,3218,N Kilpatrick & Brandon,north kilpatrick & brandon,Westbound stop in Portland (Stop ID 3218),45.582459,-122.68887,B,https://trimet.org/home/stop/3218,0,,West,Nearside
3219,3219,N Kilpatrick & Brandon,north kilpatrick & brandon,Eastbound stop in Portland (Stop ID 3219),45.582321,-122.689158,B,https://trimet.org/home/stop/3219,0,,East,Nearside
3221,3221,N Kilpatrick & Denver,north kilpatrick & denver,Westbound stop in Portland (Stop ID 3221),45.582447,-122.687298,B,https://trimet.org/home/stop/3221,0,,West,Farside
3222,3222,N Kilpatrick & Denver,north kilpatrick & denver,Eastbound stop in Portland (Stop ID 3222),45.58233,-122.687095,B,https://trimet.org/home/stop/3222,0,,East,Nearside
3224,3224,7100 Block SE King,seventy-one-hundred block southeast king,Eastbound stop in Clackamas Co. (Stop ID 3224),45.446985,-122.590273,B,https://trimet.org/home/stop/3224,0,,East,At
3226,3226,7900 Block SE King,seventy-nine-hundred block southeast king,Eastbound stop in Clackamas Co. (Stop ID 3226),45.44696,-122.582217,B,https://trimet.org/home/stop/3226,0,,East,At
3228,3228,SE King & Fuller,southeast king & fuller,Westbound stop in Clackamas Co. (Stop ID 3228),45.447107,-122.580065,B,https://trimet.org/home/stop/3228,0,,West,Opposite
3229,3229,SE King & Bell,southeast king & bell,Westbound stop in Clackamas Co. (Stop ID 3229),45.447919,-122.592566,B,https://trimet.org/home/stop/3229,0,,West,Nearside
3230,3230,SE King & Bell,southeast king & bell,Eastbound stop in Clackamas Co. (Stop ID 3230),45.447822,-122.592957,B,https://trimet.org/home/stop/3230,0,,East,Opposite
3231,3231,SE King & Hollywood,southeast king & hollywood,Eastbound stop in Milwaukie (Stop ID 3231),45.447881,-122.602622,B,https://trimet.org/home/stop/3231,0,,East,Opposite
3232,3232,SE King & Hollywood,southeast king & hollywood,Westbound stop in Milwaukie (Stop ID 3232),45.448039,-122.602684,B,https://trimet.org/home/stop/3232,0,,West,Farside
3233,3233,SE King & Home,southeast king & home,Eastbound stop in Milwaukie (Stop ID 3233),45.447932,-122.61133,B,https://trimet.org/home/stop/3233,0,,East,Farside
3234,3234,SE King & Linwood,southeast king & linwood,Eastbound stop in Clackamas Co. (Stop ID 3234),45.447877,-122.598559,B,https://trimet.org/home/stop/3234,0,,East,Farside
3235,3235,SE King & Linwood,southeast king & linwood,Westbound stop in Clackamas Co. (Stop ID 3235),45.448018,-122.598729,B,https://trimet.org/home/stop/3235,0,,West,Nearside
3236,3236,SW King & Salmon,southwest king & salmon,Northbound stop in Portland (Stop ID 3236),45.520926,-122.695304,B,https://trimet.org/home/stop/3236,0,,North,Nearside
3237,3237,SE King & Stanley,southeast king & stanley,Westbound stop in Milwaukie (Stop ID 3237),45.448048,-122.604368,B,https://trimet.org/home/stop/3237,0,,West,Nearside
3238,3238,SE King & Stanley,southeast king & stanley,Eastbound stop in Milwaukie (Stop ID 3238),45.447901,-122.604276,B,https://trimet.org/home/stop/3238,0,,East,Nearside
3242,3242,SE King & 47th,southeast king & 47th,Eastbound stop in Milwaukie (Stop ID 3242),45.447935,-122.614527,B,https://trimet.org/home/stop/3242,0,,East,Nearside
3243,3243,SE King & 47th,southeast king & 47th,Westbound stop in Milwaukie (Stop ID 3243),45.448096,-122.614354,B,https://trimet.org/home/stop/3243,0,,West,Opposite
3245,3245,SE King & 52nd,southeast king & 52nd,Eastbound stop in Milwaukie (Stop ID 3245),45.447913,-122.609367,B,https://trimet.org/home/stop/3245,0,,East,Nearside
3246,3246,SE King & 52nd,southeast king & 52nd,Westbound stop in Milwaukie (Stop ID 3246),45.448072,-122.609051,B,https://trimet.org/home/stop/3246,0,,West,Opposite
3249,3249,SE King & 66th,southeast king & 66th,Westbound stop in Clackamas Co. (Stop ID 3249),45.448013,-122.59505,B,https://trimet.org/home/stop/3249,0,,West,Nearside
3250,3250,SE King & 66th,southeast king & 66th,Eastbound stop in Clackamas Co. (Stop ID 3250),45.447861,-122.595347,B,https://trimet.org/home/stop/3250,0,,East,Nearside
3251,3251,SE King & 74th,southeast king & 74th,Eastbound stop in Clackamas Co. (Stop ID 3251),45.446987,-122.587335,B,https://trimet.org/home/stop/3251,0,,East,Nearside
3254,3254,SE King & 77th,southeast king & 77th,Westbound stop in Clackamas Co. (Stop ID 3254),45.447127,-122.584081,B,https://trimet.org/home/stop/3254,0,,West,Opposite
3279,3279,SW Kingston & Tichner,southwest kingston & titchner,Northbound stop in Portland (Stop ID 3279),45.523319,-122.706647,B,https://trimet.org/home/stop/3279,0,,North,Nearside
3291,3291,SW Knights & Kingston,southwest knights & kingston,Northbound stop in Portland (Stop ID 3291),45.512451,-122.7168,B,https://trimet.org/home/stop/3291,0,,North,Nearside
3293,3293,Kruse Way & Carman,kruseway & carman,Eastbound stop in Lake Oswego (Stop ID 3293),45.418381,-122.72451,B,https://trimet.org/home/stop/3293,0,,East,Nearside
3294,3294,Kruse Way & Carman,kruseway & carman,Westbound stop in Lake Oswego (Stop ID 3294),45.418486,-122.723813,B,https://trimet.org/home/stop/3294,0,,West,Nearside
3295,3295,Kruse Way & Kruse Oaks,kruseway & kruse oaks,Eastbound stop in Lake Oswego (Stop ID 3295),45.419186,-122.738836,B,https://trimet.org/home/stop/3295,0,,East,Farside
3296,3296,Kruse Way & Kruse Oaks,kruseway & kruse oaks,Westbound stop in Lake Oswego (Stop ID 3296),45.419676,-122.739643,B,https://trimet.org/home/stop/3296,0,,West,Farside
3297,3297,Kruse Way & Daniel Way,kruseway & daniel way,Westbound stop in Lake Oswego (Stop ID 3297),45.416865,-122.719001,B,https://trimet.org/home/stop/3297,0,,West,Nearside
3298,3298,Kruse Way & Kruse Woods,kruseway & krusewoods,Eastbound stop in Lake Oswego (Stop ID 3298),45.418827,-122.7313,B,https://trimet.org/home/stop/3298,0,,East,Farside
3299,3299,Kruse Way & Mercantile,kruseway & mercantile,Eastbound stop in Lake Oswego (Stop ID 3299),45.416533,-122.71884,B,https://trimet.org/home/stop/3299,0,,East,Farside
3300,3300,Kruse Way & Westlake Dr,kruseway & westlake drive,Westbound stop in Lake Oswego (Stop ID 3300),45.419069,-122.732388,B,https://trimet.org/home/stop/3300,0,,West,Farside
3301,3301,SE Ladd & Division,southeast ladd & division,Northbound stop in Portland (Stop ID 3301),45.505364,-122.645603,B,https://trimet.org/home/stop/3301,0,,North,Farside
3302,3302,SE Ladd & Division,southeast ladd & division,Southbound stop in Portland (Stop ID 3302),45.504976,-122.64537,B,https://trimet.org/home/stop/3302,0,,South,Nearside
3303,3303,SE Ladd & Hawthorne,southeast ladd & hawthorne,Northbound stop in Portland (Stop ID 3303),45.511989,-122.653307,B,https://trimet.org/home/stop/3303,0,,North,Nearside
3304,3304,SE Ladd & Ladd Circle,southeast ladd & ladd circle,Southbound stop in Portland (Stop ID 3304),45.508923,-122.649961,B,https://trimet.org/home/stop/3304,0,,South,Nearside
3305,3305,SE Ladd & Ladd Circle,southeast ladd & ladd circle,Northbound stop in Portland (Stop ID 3305),45.508203,-122.648856,B,https://trimet.org/home/stop/3305,0,,North,Nearside
3307,3307,SE Ladd & Lavender,southeast ladd & lavender,Northbound stop in Portland (Stop ID 3307),45.506795,-122.647262,B,https://trimet.org/home/stop/3307,0,,North,Nearside
3308,3308,SE Ladd & Lavender,southeast ladd & lavender,Southbound stop in Portland (Stop ID 3308),45.506906,-122.647603,B,https://trimet.org/home/stop/3308,0,,South,Nearside
3309,3309,SE Ladd & Palm St,southeast ladd & palm street,Southbound stop in Portland (Stop ID 3309),45.51026,-122.651532,B,https://trimet.org/home/stop/3309,0,,South,Nearside
3310,3310,SE Ladd & Palm,southeast ladd & palm,Northbound stop in Portland (Stop ID 3310),45.510199,-122.651165,B,https://trimet.org/home/stop/3310,0,,North,Nearside
3315,3315,N Lagoon & Anchor,north lagoon & anchor,Northbound stop in Portland (Stop ID 3315),45.557676,-122.702554,B,https://trimet.org/home/stop/3315,0,,North,Nearside
3316,3316,N Lagoon & Ballast,north lagoon & ballast,Northbound stop in Portland (Stop ID 3316),45.55943,-122.705881,B,https://trimet.org/home/stop/3316,0,,North,Opposite
3317,3317,N Lagoon & Commerce,north lagoon & commerce,Northbound stop in Portland (Stop ID 3317),45.561553,-122.709828,B,https://trimet.org/home/stop/3317,0,,North,Nearside
3318,3318,N Dolphin & Channel,north dolphin & channel,Southbound stop in Portland (Stop ID 3318),45.562672,-122.715475,B,https://trimet.org/home/stop/3318,0,,South,Nearside
3319,3319,5500 Block N Lagoon (at Gate 18),fifty-five-hundred block north lagoon (at gate 18),Northbound stop in Portland (Stop ID 3319),45.563435,-122.713267,B,https://trimet.org/home/stop/3319,0,,North,Opposite
3321,3321,SE Lake & 33rd Pl,southeast lake & 33rd place,Westbound stop in Milwaukie (Stop ID 3321),45.436517,-122.62994,B,https://trimet.org/home/stop/3321,0,,West,Nearside
3322,3322,6300 Block SE Lake,sixty-three-hundred block southeast lake,Southbound stop in Clackamas Co. (Stop ID 3322),45.428956,-122.598709,B,https://trimet.org/home/stop/3322,0,,South,At
3323,3323,6200 Block SE Lake,sixty-two-hundred block southeast lake,Northbound stop in Clackamas Co. (Stop ID 3323),45.429531,-122.599072,B,https://trimet.org/home/stop/3323,0,,North,At
3324,3324,6400 Block SE Lake,sixty-four-hundred block southeast lake,Southbound stop in Clackamas Co. (Stop ID 3324),45.427724,-122.597358,B,https://trimet.org/home/stop/3324,0,,South,At
3325,3325,SE Lake & Boss,southeast lake & boss,Eastbound stop in Milwaukie (Stop ID 3325),45.433785,-122.622824,B,https://trimet.org/home/stop/3325,0,,East,Farside
3326,3326,SE Lake & Boss,southeast lake & boss,Westbound stop in Milwaukie (Stop ID 3326),45.433942,-122.622948,B,https://trimet.org/home/stop/3326,0,,West,Opposite
3328,3328,SE Lake & Harmony,southeast lake & harmony,Eastbound stop in Milwaukie (Stop ID 3328),45.430378,-122.603951,B,https://trimet.org/home/stop/3328,0,,East,Nearside
3329,3329,SE Lake & Harmony,southeast lake & harmony,Northbound stop in Clackamas Co. (Stop ID 3329),45.430479,-122.603277,B,https://trimet.org/home/stop/3329,0,,North,Nearside
3330,3330,SE Lake & Kuehn Rd,southeast lake & kuehn road,Eastbound stop in Milwaukie (Stop ID 3330),45.431334,-122.613968,B,https://trimet.org/home/stop/3330,0,,East,Farside
3332,3332,SE Lake & Lena/51st,"southeast lake & lena, 51st",Westbound stop in Clackamas Co. (Stop ID 3332),45.43056,-122.60945,B,https://trimet.org/home/stop/3332,0,,West,Nearside
3334,3334,SE Lake & Mintone,southeast lake & mintone,Westbound stop in Milwaukie (Stop ID 3334),45.431247,-122.61293,B,https://trimet.org/home/stop/3334,0,,West,Farside
3335,3335,SE Lake & Oatfield,southeast lake & oatfeeld,Eastbound stop in Milwaukie (Stop ID 3335),45.435748,-122.628617,B,https://trimet.org/home/stop/3335,0,,East,Farside
3336,3336,SE Lake & Oatfield,southeast lake & oatfeeld,Eastbound stop in Milwaukie (Stop ID 3336),45.436112,-122.629402,B,https://trimet.org/home/stop/3336,0,,East,Nearside
3337,3337,6600 Block SE Lake,sixty-six-hundred block southeast lake,Northbound stop in Clackamas Co. (Stop ID 3337),45.426642,-122.595897,B,https://trimet.org/home/stop/3337,0,,North,At
3338,3338,6500 Block SE Lake,sixty-five-hundred block southeast lake,Southbound stop in Clackamas Co. (Stop ID 3338),45.42615,-122.595618,B,https://trimet.org/home/stop/3338,0,,South,At
3339,3339,SE Lake & Rusk,southeast lake & rusk,Eastbound stop in Clackamas Co. (Stop ID 3339),45.430102,-122.601602,B,https://trimet.org/home/stop/3339,0,,East,Nearside
3340,3340,SE Lake & Rusk,southeast lake & rusk,Westbound stop in Clackamas Co. (Stop ID 3340),45.430239,-122.600873,B,https://trimet.org/home/stop/3340,0,,West,Opposite
3343,3343,SE Lake & Where Else Ln,southeast lake & where else lane,Eastbound stop in Milwaukie (Stop ID 3343),45.432338,-122.617661,B,https://trimet.org/home/stop/3343,0,,East,Farside
3344,3344,SE Lake & 23rd,southeast lake & 23rd,Eastbound stop in Milwaukie (Stop ID 3344),45.439931,-122.638004,B,https://trimet.org/home/stop/3344,0,,East,Opposite
3345,3345,SE Lake & 23rd,southeast lake & 23rd,Westbound stop in Milwaukie (Stop ID 3345),45.440113,-122.638139,B,https://trimet.org/home/stop/3345,0,,West,Nearside
3347,3347,SE Lake & 28th,southeast lake & 28th,Westbound stop in Milwaukie (Stop ID 3347),45.43839,-122.634247,B,https://trimet.org/home/stop/3347,0,,West,Farside
3348,3348,SE Lake & 28th,southeast lake & 28th,Eastbound stop in Milwaukie (Stop ID 3348),45.438243,-122.634195,B,https://trimet.org/home/stop/3348,0,,East,Nearside
3349,3349,SE Lake & 31st Pl,southeast lake & 31st place,Eastbound stop in Milwaukie (Stop ID 3349),45.437318,-122.632074,B,https://trimet.org/home/stop/3349,0,,East,Nearside
3350,3350,SE Lake & 31st Pl,southeast lake & 31st place,Westbound stop in Milwaukie (Stop ID 3350),45.437388,-122.631949,B,https://trimet.org/home/stop/3350,0,,West,Opposite
3352,3352,SE Lake & 34th,southeast lake & 34th,Westbound stop in Milwaukie (Stop ID 3352),45.436021,-122.6288,B,https://trimet.org/home/stop/3352,0,,West,Nearside
3353,3353,SE Lake & 36th,southeast lake & 36th,Eastbound stop in Milwaukie (Stop ID 3353),45.434636,-122.625916,B,https://trimet.org/home/stop/3353,0,,East,Opposite
3354,3354,SE Lake & 36th,southeast lake & 36th,Westbound stop in Milwaukie (Stop ID 3354),45.434836,-122.626026,B,https://trimet.org/home/stop/3354,0,,West,Farside
3356,3356,SE Lake & 51st,southeast lake & 51st,Eastbound stop in Clackamas Co. (Stop ID 3356),45.430225,-122.608728,B,https://trimet.org/home/stop/3356,0,,East,Farside
3363,3363,Lake Oswego Transit Center,lake oswego transit center,Southbound stop in Lake Oswego (Stop ID 3363),45.42004,-122.668009,B,https://trimet.org/home/stop/3363,0,,South,At
3364,3364,4400 Block Lakeview,forty-four-hundred block lakeview,Westbound stop in Lake Oswego (Stop ID 3364),45.404522,-122.722312,B,https://trimet.org/home/stop/3364,0,,West,At
3365,3365,N Interstate & Larrabee,north interstate & larrabee,Northbound stop in Portland (Stop ID 3365),45.532537,-122.671201,B,https://trimet.org/home/stop/3365,0,,North,Farside
3367,3367,SW Laurelwood & Laurel,southwest laurel-wood & laurel,Northbound stop in Beaverton (Stop ID 3367),45.489268,-122.760764,B,https://trimet.org/home/stop/3367,0,,North,Opposite
3387,3387,12100 Block SW Lesser,12100 block southwest lesser,Northbound stop in Portland (Stop ID 3387),45.438295,-122.741112,B,https://trimet.org/home/stop/3387,0,,North,At
3388,3388,12000 Block SW Lesser,12000 block southwest lesser,Southbound stop in Portland (Stop ID 3388),45.438343,-122.741204,B,https://trimet.org/home/stop/3388,0,,South,Opposite
3389,3389,SW Lesser & Haines,southwest lesser & haines,Southbound stop in Portland (Stop ID 3389),45.436982,-122.741192,B,https://trimet.org/home/stop/3389,0,,South,Nearside
3392,3392,SW Lesser & 60th,southwest lesser & 60th,Southbound stop in Portland (Stop ID 3392),45.440355,-122.738869,B,https://trimet.org/home/stop/3392,0,,South,Opposite
3393,3393,SW Lesser & 60th,southwest lesser & 60th,Eastbound stop in Portland (Stop ID 3393),45.440392,-122.738473,B,https://trimet.org/home/stop/3393,0,,East,Farside
3397,3397,300 Block SW Lincoln,300 block southwest lincoln,Eastbound stop in Portland (Stop ID 3397),45.507794,-122.680132,B,https://trimet.org/home/stop/3397,0,,East,At
3398,3398,SW Lincoln & 1st,southwest lincoln & 1st,Westbound stop in Portland (Stop ID 3398),45.508043,-122.679711,B,https://trimet.org/home/stop/3398,0,,West,Farside
3403,3403,SE Lincoln & 57th,southeast lincoln & 57th,Eastbound stop in Portland (Stop ID 3403),45.508005,-122.605104,B,https://trimet.org/home/stop/3403,0,,East,Nearside
3404,3404,SE Lincoln & 57th,southeast lincoln & 57th,Westbound stop in Portland (Stop ID 3404),45.508116,-122.605075,B,https://trimet.org/home/stop/3404,0,,West,Opposite
3407,3407,Linn & A V Davis,linn & a v davis,Southbound stop in Oregon City (Stop ID 3407),45.340262,-122.605059,B,https://trimet.org/home/stop/3407,0,,South,Nearside
3408,3408,Linn & Charman,linn & charman,Southbound stop in Oregon City (Stop ID 3408),45.346909,-122.603662,B,https://trimet.org/home/stop/3408,0,,South,Farside
3409,3409,Linn & Charman,linn & charman,Northbound stop in Oregon City (Stop ID 3409),45.34744,-122.602865,B,https://trimet.org/home/stop/3409,0,,North,Opposite
3410,3410,Linn & Ethel,linn & ethel,Northbound stop in Oregon City (Stop ID 3410),45.340066,-122.60492,B,https://trimet.org/home/stop/3410,0,,North,Nearside
3411,3411,Linn & Holmes,linn & holmes,Southbound stop in Oregon City (Stop ID 3411),45.342035,-122.605081,B,https://trimet.org/home/stop/3411,0,,South,Nearside
3412,3412,Linn & Holmes,linn & holmes,Northbound stop in Oregon City (Stop ID 3412),45.341882,-122.604949,B,https://trimet.org/home/stop/3412,0,,North,Nearside
3413,3413,Linn & Narain,linn & narain,Northbound stop in Oregon City (Stop ID 3413),45.344227,-122.604945,B,https://trimet.org/home/stop/3413,0,,North,Farside
3414,3414,Linn & Oak,linn & oak,Southbound stop in Oregon City (Stop ID 3414),45.349328,-122.601486,B,https://trimet.org/home/stop/3414,0,,South,Nearside
3415,3415,Linn & Park,linn & park,Southbound stop in Oregon City (Stop ID 3415),45.344167,-122.605111,B,https://trimet.org/home/stop/3415,0,,South,Farside
3416,3416,Linn & Pearl,linn & pearl,Northbound stop in Oregon City (Stop ID 3416),45.349168,-122.601451,B,https://trimet.org/home/stop/3416,0,,North,Farside
3418,3418,Linn & Williams,linn & williams,Northbound stop in Oregon City (Stop ID 3418),45.337467,-122.604893,B,https://trimet.org/home/stop/3418,0,,North,Nearside
3419,3419,SE Linn & 13th,southeast linn & 13th,Westbound stop in Portland (Stop ID 3419),45.459377,-122.652515,B,https://trimet.org/home/stop/3419,0,,West,Nearside
3421,3421,SE Linn & 16th,southeast linn & 16th,Westbound stop in Portland (Stop ID 3421),45.459382,-122.648906,B,https://trimet.org/home/stop/3421,0,,West,Nearside
3422,3422,Linn & 4th,linn & 4th,Southbound stop in Oregon City (Stop ID 3422),45.351001,-122.600934,B,https://trimet.org/home/stop/3422,0,,South,Nearside
3423,3423,Linn & 4th,linn & 4th,Northbound stop in Oregon City (Stop ID 3423),45.351051,-122.600734,B,https://trimet.org/home/stop/3423,0,,North,Opposite
3424,3424,SE Linwood & Montgomery,southeast linwood & montgomry,Southbound stop in Milwaukie (Stop ID 3424),45.442368,-122.599304,B,https://trimet.org/home/stop/3424,0,,South,Opposite
3430,3430,Linwood & Furnberg (at #11748),linwood & furnberg (at #11748),Northbound stop in Milwaukie (Stop ID 3430),45.437966,-122.599255,B,https://trimet.org/home/stop/3430,0,,North,Farside
3431,3431,SE Linwood & Furnberg,southeast linwood & furnberg,Southbound stop in Milwaukie (Stop ID 3431),45.43741,-122.59938,B,https://trimet.org/home/stop/3431,0,,South,Farside
3434,3434,SE Linwood & Monroe,southeast linwood & monroe,Northbound stop in Clackamas Co. (Stop ID 3434),45.445091,-122.598893,B,https://trimet.org/home/stop/3434,0,,North,Farside
3435,3435,SE Linwood & Monroe,southeast linwood & monroe,Southbound stop in Clackamas Co. (Stop ID 3435),45.444708,-122.599097,B,https://trimet.org/home/stop/3435,0,,South,Nearside
3438,3438,SW Locust & Hall,southwest locust & hall,Westbound stop in Washington Co. (Stop ID 3438),45.446679,-122.765194,B,https://trimet.org/home/stop/3438,0,,West,Nearside
3439,3439,SW Locust & Hall,southwest locust & hall,Eastbound stop in Washington Co. (Stop ID 3439),45.446524,-122.764902,B,https://trimet.org/home/stop/3439,0,,East,Farside
3440,3440,SW Locust & 80th,southwest locust & 80th,Eastbound stop in Washington Co. (Stop ID 3440),45.446558,-122.759139,B,https://trimet.org/home/stop/3440,0,,East,Nearside
3441,3441,SW Locust & 82nd,southwest locust & 82nd,Westbound stop in Washington Co. (Stop ID 3441),45.446648,-122.761758,B,https://trimet.org/home/stop/3441,0,,West,Farside
3442,3442,SW Locust & 82nd,southwest locust & 82nd,Eastbound stop in Washington Co. (Stop ID 3442),45.44655,-122.761678,B,https://trimet.org/home/stop/3442,0,,East,Nearside
3451,3451,N Lombard & Mississippi,north lombard & mississippi,Eastbound stop in Portland (Stop ID 3451),45.577145,-122.676526,B,https://trimet.org/home/stop/3451,0,,East,Nearside
3452,3452,N Lombard & Albina,north lombard & al-beina,Westbound stop in Portland (Stop ID 3452),45.577299,-122.67464,B,https://trimet.org/home/stop/3452,0,,West,Nearside
3453,3453,N Lombard & Albina,north lombard & al-beina,Eastbound stop in Portland (Stop ID 3453),45.577133,-122.674366,B,https://trimet.org/home/stop/3453,0,,East,Farside
3454,3454,SW Lombard & Allen,southwest lombard & allen,Southbound stop in Beaverton (Stop ID 3454),45.476717,-122.8004,B,https://trimet.org/home/stop/3454,0,,South,Nearside
3455,3455,SW Lombard & Allen,southwest lombard & allen,Northbound stop in Beaverton (Stop ID 3455),45.476992,-122.800197,B,https://trimet.org/home/stop/3455,0,,North,Farside
3462,3462,N Lombard & Buchanan,north lombard & buchanan,Westbound stop in Portland (Stop ID 3462),45.588334,-122.744008,B,https://trimet.org/home/stop/3462,0,,West,Farside
3464,3464,N Lombard & Buchanan,north lombard & buchanan,Eastbound stop in Portland (Stop ID 3464),45.588047,-122.743312,B,https://trimet.org/home/stop/3464,0,,East,Farside
3465,3465,N Lombard & Burlington,north lombard & burlington,Eastbound stop in Portland (Stop ID 3465),45.590115,-122.754721,B,https://trimet.org/home/stop/3465,0,,East,Opposite
3474,3474,N Lombard & Charleston,north lombard & charleston,Eastbound stop in Portland (Stop ID 3474),45.589194,-122.7518,B,https://trimet.org/home/stop/3474,0,,East,Farside
3478,3478,N Lombard & Chautauqua,north lombard & chautauqua,Westbound stop in Portland (Stop ID 3478),45.57721,-122.70834,B,https://trimet.org/home/stop/3478,0,,West,Farside
3479,3479,N Lombard & Chautauqua,north lombard & chautauqua,Eastbound stop in Portland (Stop ID 3479),45.577055,-122.707591,B,https://trimet.org/home/stop/3479,0,,East,Farside
3480,3480,N Lombard & Clarendon,north lombard & clarendon,Westbound stop in Portland (Stop ID 3480),45.583405,-122.726312,B,https://trimet.org/home/stop/3480,0,,West,Nearside
3483,3483,N Lombard & Delaware,north lombard & delaware,Westbound stop in Portland (Stop ID 3483),45.577204,-122.692188,B,https://trimet.org/home/stop/3483,0,,West,Nearside
3484,3484,N Lombard & Delaware,north lombard & delaware,Eastbound stop in Portland (Stop ID 3484),45.577049,-122.692609,B,https://trimet.org/home/stop/3484,0,,East,Nearside
3485,3485,N Lombard & Denver,north lombard & denver,Westbound stop in Portland (Stop ID 3485),45.577202,-122.686582,B,https://trimet.org/home/stop/3485,0,,West,Nearside
3486,3486,N Lombard & Denver,north lombard & denver,Eastbound stop in Portland (Stop ID 3486),45.577052,-122.687441,B,https://trimet.org/home/stop/3486,0,,East,Nearside
3489,3489,N Lombard & Fenwick,north lombard & fenwick,Eastbound stop in Portland (Stop ID 3489),45.57705,-122.685434,B,https://trimet.org/home/stop/3489,0,,East,Nearside
3491,3491,N Lombard & Fiske,north lombard & fiske,Westbound stop in Portland (Stop ID 3491),45.58058,-122.718639,B,https://trimet.org/home/stop/3491,0,,West,Farside
3494,3494,N Lombard & Gilbert,north lombard & gilbert,Westbound stop in Portland (Stop ID 3494),45.58666,-122.736903,B,https://trimet.org/home/stop/3494,0,,West,Farside
3496,3496,N Lombard & Gilbert,north lombard & gilbert,Eastbound stop in Portland (Stop ID 3496),45.586561,-122.737109,B,https://trimet.org/home/stop/3496,0,,East,Opposite
3498,3498,N Lombard & Hodge,north lombard & hodge,Westbound stop in Portland (Stop ID 3498),45.581613,-122.721479,B,https://trimet.org/home/stop/3498,0,,West,Nearside
3500,3500,N Lombard & Hodge,north lombard & hodge,Eastbound stop in Portland (Stop ID 3500),45.581558,-122.721772,B,https://trimet.org/home/stop/3500,0,,East,Nearside
3503,3503,N Lombard & Ida,north lombard & ida,Eastbound stop in Portland (Stop ID 3503),45.587037,-122.739205,B,https://trimet.org/home/stop/3503,0,,East,Nearside
3504,3504,N Lombard & Ida,north lombard & ida,Westbound stop in Portland (Stop ID 3504),45.587004,-122.738297,B,https://trimet.org/home/stop/3504,0,,West,Nearside
3506,3506,N Lombard Transit Center,north lombard transit center,Eastbound stop in Portland (Stop ID 3506),45.577024,-122.682338,B,https://trimet.org/home/stop/3506,0,,East,Nearside
3507,3507,N Lombard Transit Center,north lombard transit center,Westbound stop in Portland (Stop ID 3507),45.577232,-122.682701,B,https://trimet.org/home/stop/3507,0,,West,Farside
3509,3509,N Lombard & John,north lombard & john,Westbound stop in Portland (Stop ID 3509),45.589615,-122.752757,B,https://trimet.org/home/stop/3509,0,,West,Nearside
3511,3511,N Lombard & Jordan,north lombard & jordan,Eastbound stop in Portland (Stop ID 3511),45.580675,-122.719323,B,https://trimet.org/home/stop/3511,0,,East,Nearside
3518,3518,N Lombard & McKenna,north lombard & mckenna,Westbound stop in Portland (Stop ID 3518),45.584038,-122.728077,B,https://trimet.org/home/stop/3518,0,,West,Nearside
3521,3521,N Lombard & Mississippi,north lombard & mississippi,Westbound stop in Portland (Stop ID 3521),45.577282,-122.676171,B,https://trimet.org/home/stop/3521,0,,West,Nearside
3532,3532,N Lombard & Oswego,north lombard & oswego,Eastbound stop in Portland (Stop ID 3532),45.589453,-122.749421,B,https://trimet.org/home/stop/3532,0,,East,Opposite
3534,3534,N Lombard & Oswego,north lombard & oswego,Westbound stop in Portland (Stop ID 3534),45.589512,-122.748934,B,https://trimet.org/home/stop/3534,0,,West,Nearside
3535,3535,N Lombard & Peninsular,north lombard & peninsular,Westbound stop in Portland (Stop ID 3535),45.577203,-122.696995,B,https://trimet.org/home/stop/3535,0,,West,Nearside
